image_id,source,bbox_count,stratify_group,fold
7e69fb4da,ethz_1,51,ethz_1_2,1
7e6a307fd,rres_1,69,rres_1_3,1
7e73872ad,rres_1,25,rres_1_1,4
7e75b3e43,usask_1,29,usask_1_1,2
7e971fbec,arvalis_3,44,arvalis_3_2,3
7ea16f78f,rres_1,51,rres_1_2,3
7ea965d99,ethz_1,80,ethz_1_4,1
7eb1333b8,ethz_1,61,ethz_1_3,2
7ebf61d5a,arvalis_1,51,arvalis_1_2,3
7ec61f6ab,ethz_1,89,ethz_1_4,4
7efb28abc,rres_1,38,rres_1_1,3
7eff8d967,rres_1,32,rres_1_1,4
7f01525b1,rres_1,49,rres_1_2,0
7f065f0ec,arvalis_3,59,arvalis_3_2,0
7f0e525f3,rres_1,25,rres_1_1,2
7f1833df2,arvalis_1,54,arvalis_1_2,4
7f4d07cc0,rres_1,23,rres_1_1,2
7f4f977bf,arvalis_1,44,arvalis_1_2,1
7f84d451f,arvalis_1,43,arvalis_1_2,4
7fc944a16,arvalis_3,54,arvalis_3_2,4
7fc9fe138,usask_1,15,usask_1_0,1
7fcfe0ae1,ethz_1,66,ethz_1_3,4
7fd06d0d9,ethz_1,69,ethz_1_3,4
7fd1d7a57,arvalis_1,59,arvalis_1_2,3
7ff95f9ec,arvalis_1,45,arvalis_1_2,4
80111be66,arvalis_1,39,arvalis_1_1,1
80833051d,ethz_1,66,ethz_1_3,0
8083f65f2,arvalis_1,58,arvalis_1_2,4
809d816dd,arvalis_1,34,arvalis_1_1,1
809f14a6a,arvalis_3,22,arvalis_3_1,3
80c30181b,ethz_1,73,ethz_1_3,4
80d3bc82b,arvalis_1,45,arvalis_1_2,2
80d651f47,usask_1,40,usask_1_2,3
80dbba8a7,arvalis_1,39,arvalis_1_1,4
80e6b6670,arvalis_3,55,arvalis_3_2,3
80ea429bf,arvalis_1,41,arvalis_1_2,4
80f1cb7ee,arvalis_3,39,arvalis_3_1,2
81020ba1b,ethz_1,74,ethz_1_3,1
810aba893,rres_1,40,rres_1_2,4
8115795f7,rres_1,36,rres_1_1,3
8176735c1,arvalis_3,46,arvalis_3_2,2
817ab3693,arvalis_3,16,arvalis_3_0,1
818abfa22,arvalis_1,47,arvalis_1_2,0
81b76f372,rres_1,36,rres_1_1,3
81d47ffe8,arvalis_3,47,arvalis_3_2,2
81e06a4cd,arvalis_3,24,arvalis_3_1,4
81eb8a758,arvalis_3,36,arvalis_3_1,0
81efcfbdd,rres_1,58,rres_1_2,4
8200547cf,rres_1,45,rres_1_2,1
8201b54e5,inrae_1,30,inrae_1_1,4
8224baba4,ethz_1,89,ethz_1_4,0
82344bf14,arvalis_3,60,arvalis_3_3,4
823c71a4b,ethz_1,74,ethz_1_3,1
824121036,ethz_1,74,ethz_1_3,0
826d92f06,usask_1,21,usask_1_1,2
82775d15c,arvalis_1,27,arvalis_1_1,4
82890548b,arvalis_1,30,arvalis_1_1,1
82b734b58,ethz_1,58,ethz_1_2,3
82f65a5ca,arvalis_1,51,arvalis_1_2,3
82f88bab4,arvalis_1,43,arvalis_1_2,3
8301297cc,arvalis_1,31,arvalis_1_1,2
8302fe8b8,usask_1,33,usask_1_1,4
830ec2411,arvalis_3,62,arvalis_3_3,2
8311f2e1f,inrae_1,9,inrae_1_0,2
832555118,ethz_1,81,ethz_1_4,4
832cf59eb,arvalis_3,26,arvalis_3_1,3
833577238,rres_1,54,rres_1_2,0
834690a35,arvalis_3,51,arvalis_3_2,4
83521e96e,arvalis_1,53,arvalis_1_2,4
83842ec14,arvalis_3,5,arvalis_3_0,3
838e29709,arvalis_1,32,arvalis_1_1,0
839814a17,ethz_1,62,ethz_1_3,0
83995f53f,arvalis_3,47,arvalis_3_2,3
83a5d8ac8,usask_1,23,usask_1_1,3
83aae58fa,arvalis_3,28,arvalis_3_1,4
83b801148,ethz_1,69,ethz_1_3,3
83bfee8fd,arvalis_1,49,arvalis_1_2,1
83f971b12,arvalis_3,19,arvalis_3_0,0
84053c39b,arvalis_3,17,arvalis_3_0,3
8405c37aa,ethz_1,69,ethz_1_3,0
8417e5762,ethz_1,58,ethz_1_2,4
84411af4b,arvalis_1,49,arvalis_1_2,4
844d5bd76,arvalis_1,57,arvalis_1_2,2
8473a95f7,ethz_1,72,ethz_1_3,2
848e992bd,rres_1,31,rres_1_1,3
849061b2b,inrae_1,23,inrae_1_1,0
8498f5a6c,arvalis_2,18,arvalis_2_0,4
84a5579db,arvalis_3,23,arvalis_3_1,1
84a6298a3,usask_1,27,usask_1_1,0
84c56dc93,arvalis_1,34,arvalis_1_1,1
84cdd23e4,arvalis_2,27,arvalis_2_1,1
84d4ca3d3,arvalis_1,44,arvalis_1_2,1
84d992b88,arvalis_2,24,arvalis_2_1,4
84e6957ae,ethz_1,54,ethz_1_2,1
84f077ae5,ethz_1,86,ethz_1_4,4
84f805c08,ethz_1,62,ethz_1_3,0
85189f1bf,ethz_1,75,ethz_1_3,2
8549afcd5,arvalis_1,54,arvalis_1_2,4
854b60f75,arvalis_1,34,arvalis_1_1,4
855ca82c7,arvalis_3,59,arvalis_3_2,3
85631af25,arvalis_2,29,arvalis_2_1,2
85c3c061a,ethz_1,64,ethz_1_3,0
85c9f89e3,arvalis_1,49,arvalis_1_2,3
85e11a8bc,usask_1,50,usask_1_2,0
85e3ce681,arvalis_2,17,arvalis_2_0,2
85f4d894b,arvalis_1,44,arvalis_1_2,2
86296fc32,arvalis_3,1,arvalis_3_0,0
863e0253e,usask_1,21,usask_1_1,4
864210505,usask_1,38,usask_1_1,2
86426e386,rres_1,54,rres_1_2,0
86494833f,ethz_1,73,ethz_1_3,1
864bafe51,arvalis_1,41,arvalis_1_2,3
866a328af,ethz_1,76,ethz_1_3,1
868b0ff7e,arvalis_1,28,arvalis_1_1,0
86a279fe3,arvalis_1,57,arvalis_1_2,0
86a6ad825,ethz_1,53,ethz_1_2,4
86aaf56ab,ethz_1,79,ethz_1_3,2
86b658350,arvalis_3,23,arvalis_3_1,3
86b661ae0,arvalis_1,28,arvalis_1_1,2
86d6bcafe,arvalis_1,64,arvalis_1_3,0
86e843e5e,ethz_1,57,ethz_1_2,0
86fc02294,inrae_1,20,inrae_1_1,4
87196861b,arvalis_1,65,arvalis_1_3,3
875f97516,ethz_1,61,ethz_1_3,1
8764d55c1,rres_1,37,rres_1_1,4
876d458f2,arvalis_2,21,arvalis_2_1,3
876e9fc9b,ethz_1,61,ethz_1_3,0
877827fb3,arvalis_1,44,arvalis_1_2,0
8782ac4b6,ethz_1,70,ethz_1_3,4
87998b065,arvalis_3,39,arvalis_3_1,0
879d8a9d2,arvalis_2,24,arvalis_2_1,3
87a0373b2,rres_1,39,rres_1_1,3
87a35ba94,arvalis_1,58,arvalis_1_2,0
87c24665e,arvalis_3,19,arvalis_3_0,2
87c6acaae,arvalis_1,29,arvalis_1_1,4
87d232ff4,arvalis_3,13,arvalis_3_0,3
88114e632,ethz_1,65,ethz_1_3,0
88136bbdd,ethz_1,68,ethz_1_3,4
8841bcb77,arvalis_1,49,arvalis_1_2,1
8851db816,ethz_1,62,ethz_1_3,1
88707bd69,arvalis_1,47,arvalis_1_2,0
88a2a7edd,inrae_1,11,inrae_1_0,1
88a891a39,ethz_1,88,ethz_1_4,2
88dc94b76,usask_1,14,usask_1_0,4
88f3e7313,arvalis_3,15,arvalis_3_0,3
890182186,inrae_1,33,inrae_1_1,2
8930b9069,arvalis_3,29,arvalis_3_1,0
8930c88da,ethz_1,59,ethz_1_2,4
89376d6f5,arvalis_1,47,arvalis_1_2,1
893938464,arvalis_2,24,arvalis_2_1,3
8947f1a02,usask_1,28,usask_1_1,0
894baab2e,arvalis_1,33,arvalis_1_1,1
895420d9f,usask_1,21,usask_1_1,2
8957ffae2,inrae_1,20,inrae_1_1,0
897b97c11,ethz_1,77,ethz_1_3,0
89d2fcb7c,arvalis_1,37,arvalis_1_1,3
89fb3f19c,rres_1,44,rres_1_2,4
89fc62745,usask_1,21,usask_1_1,1
89fe13786,rres_1,53,rres_1_2,4
8a24885c6,rres_1,35,rres_1_1,4
8a29ab483,ethz_1,58,ethz_1_2,0
8a3543c3b,rres_1,54,rres_1_2,2
8a3f6d1fe,arvalis_1,54,arvalis_1_2,3
8a4c0d077,arvalis_3,12,arvalis_3_0,0
8a5310dc4,arvalis_1,50,arvalis_1_2,1
8a5658897,arvalis_1,38,arvalis_1_1,3
8a5741c74,arvalis_1,37,arvalis_1_1,4
8a5c7ac65,arvalis_1,47,arvalis_1_2,2
8a702e7da,ethz_1,49,ethz_1_2,1
8a7178ad5,arvalis_3,18,arvalis_3_0,3
8a7324c84,arvalis_3,15,arvalis_3_0,4
8a7d9b4b0,arvalis_1,43,arvalis_1_2,0
8a8df1c28,arvalis_3,4,arvalis_3_0,3
8a948e84b,ethz_1,71,ethz_1_3,1
8ad93457c,arvalis_1,32,arvalis_1_1,3
8af29abc4,ethz_1,65,ethz_1_3,0
8af3fc5af,arvalis_1,52,arvalis_1_2,3
8af4b7288,arvalis_3,20,arvalis_3_1,2
8af6246a7,ethz_1,72,ethz_1_3,2
8afea785a,arvalis_3,44,arvalis_3_2,0
8b12ac747,arvalis_1,38,arvalis_1_1,4
8b2f86ea1,arvalis_1,36,arvalis_1_1,2
8b342101d,arvalis_1,42,arvalis_1_2,1
8b41eb776,arvalis_1,55,arvalis_1_2,2
8b558e9e3,usask_1,29,usask_1_1,0
8b67401f1,arvalis_3,54,arvalis_3_2,3
8b7d61473,arvalis_3,16,arvalis_3_0,4
8b89a4833,arvalis_2,25,arvalis_2_1,4
8b91f99a6,ethz_1,58,ethz_1_2,3
8b963f326,arvalis_1,42,arvalis_1_2,2
8b9adf007,arvalis_1,40,arvalis_1_2,1
8ba166588,arvalis_3,44,arvalis_3_2,0
8bad19780,ethz_1,66,ethz_1_3,2
8bc56fb34,arvalis_1,44,arvalis_1_2,1
8bd104266,arvalis_1,47,arvalis_1_2,2
8bd3806b7,ethz_1,85,ethz_1_4,0
8c05f24c4,ethz_1,52,ethz_1_2,4
8c4bdc8ba,arvalis_1,45,arvalis_1_2,0
8c5a33b46,rres_1,47,rres_1_2,3
8c627af48,arvalis_1,45,arvalis_1_2,2
8c8ab21bc,ethz_1,83,ethz_1_4,3
8ca10d124,arvalis_3,4,arvalis_3_0,4
8cad1a1e0,ethz_1,68,ethz_1_3,2
8cdf2f9f9,arvalis_3,20,arvalis_3_1,4
8d066eb98,arvalis_1,61,arvalis_1_3,4
8d0b36c74,rres_1,38,rres_1_1,0
8d11a0488,arvalis_1,30,arvalis_1_1,1
8d25532a5,arvalis_1,33,arvalis_1_1,2
8d2a27ac7,ethz_1,64,ethz_1_3,4
8d2b5b90e,arvalis_1,27,arvalis_1_1,0
8d318219c,ethz_1,60,ethz_1_3,1
8d4ad2942,ethz_1,79,ethz_1_3,4
8d4f8b1cc,rres_1,43,rres_1_2,1
8d6bb70e5,usask_1,26,usask_1_1,4
8d9aaa54d,rres_1,31,rres_1_1,4
8daf0da72,arvalis_1,57,arvalis_1_2,3
8dcecab03,ethz_1,65,ethz_1_3,1
8dd8f0ca6,ethz_1,88,ethz_1_4,3
8e132157b,arvalis_1,45,arvalis_1_2,4
8e1543437,arvalis_1,83,arvalis_1_4,1
8e2f178d1,arvalis_1,36,arvalis_1_1,3
8e862faf8,arvalis_1,44,arvalis_1_2,0
8ea56fe8f,rres_1,28,rres_1_1,3
8ebda8cba,arvalis_1,39,arvalis_1_1,0
8ecb44432,ethz_1,56,ethz_1_2,1
8f03c71fe,arvalis_1,42,arvalis_1_2,1
8f0434556,arvalis_1,42,arvalis_1_2,0
8f05b9e06,usask_1,8,usask_1_0,3
8f06b77e5,arvalis_1,50,arvalis_1_2,2
8f1d02616,ethz_1,76,ethz_1_3,0
8f3e2b4e8,arvalis_3,52,arvalis_3_2,2
8f4d1ad4e,arvalis_3,20,arvalis_3_1,4
8f507b3f7,rres_1,25,rres_1_1,0
8f54c057d,arvalis_1,25,arvalis_1_1,2
8f5e128e3,ethz_1,67,ethz_1_3,2
8f65fc2b9,ethz_1,73,ethz_1_3,1
8f796ab69,arvalis_1,81,arvalis_1_4,4
8f801ee53,arvalis_1,41,arvalis_1_2,0
8f877bc06,ethz_1,52,ethz_1_2,1
8fb3138d9,ethz_1,64,ethz_1_3,0
8fb545c05,arvalis_1,38,arvalis_1_1,3
8fdab2078,arvalis_1,64,arvalis_1_3,0
8fee7acd5,arvalis_1,34,arvalis_1_1,4
8ffe2f23a,rres_1,62,rres_1_3,0
900d273d2,ethz_1,68,ethz_1_3,0
900dd018d,ethz_1,89,ethz_1_4,3
90184122e,arvalis_2,22,arvalis_2_1,0
901a650fb,ethz_1,70,ethz_1_3,3
901e23e9b,arvalis_2,37,arvalis_2_1,2
901ee2848,ethz_1,52,ethz_1_2,0
9043b1fcf,arvalis_1,30,arvalis_1_1,1
9052c4be4,arvalis_2,16,arvalis_2_0,0
90677210d,arvalis_1,31,arvalis_1_1,3
9071d1211,arvalis_1,67,arvalis_1_3,4
90a4c6bf9,inrae_1,33,inrae_1_1,2
90a725e8b,ethz_1,66,ethz_1_3,2
90b494625,ethz_1,59,ethz_1_2,3
90d0bcc83,arvalis_1,40,arvalis_1_2,2
90dae4a54,arvalis_1,38,arvalis_1_1,2
9140498c3,arvalis_3,29,arvalis_3_1,4
9181010cc,usask_1,37,usask_1_1,1
9182c159f,ethz_1,70,ethz_1_3,3
91a285076,usask_1,32,usask_1_1,4
91b435dbb,arvalis_3,3,arvalis_3_0,1
91c7fb84e,rres_1,63,rres_1_3,4
91c9c8b5e,arvalis_1,43,arvalis_1_2,3
91c9d9c38,usask_1,33,usask_1_1,3
91ef6ef2b,rres_1,60,rres_1_3,1
91f19054e,arvalis_3,28,arvalis_3_1,2
91fb0d442,arvalis_1,29,arvalis_1_1,0
91fefb8e4,usask_1,15,usask_1_0,0
920923400,ethz_1,55,ethz_1_2,0
920d0cdad,arvalis_2,23,arvalis_2_1,1
92a875c63,arvalis_1,46,arvalis_1_2,1
92b234199,arvalis_3,16,arvalis_3_0,4
92c083d34,rres_1,58,rres_1_2,3
92c92d40d,usask_1,35,usask_1_1,4
92dbf3418,arvalis_2,15,arvalis_2_0,1
92f3b252f,arvalis_3,6,arvalis_3_0,1
92f5a5ad3,ethz_1,67,ethz_1_3,0
9302b9512,ethz_1,89,ethz_1_4,4
931820800,arvalis_3,28,arvalis_3_1,1
93224e554,inrae_1,21,inrae_1_1,2
93648317d,inrae_1,23,inrae_1_1,3
9386badca,ethz_1,74,ethz_1_3,3
939c5d28b,ethz_1,44,ethz_1_2,3
93abe3225,arvalis_1,43,arvalis_1_2,0
93ad786cf,arvalis_1,51,arvalis_1_2,2
93aff3b78,arvalis_3,22,arvalis_3_1,2
93bad1af2,rres_1,29,rres_1_1,1
93be53f09,arvalis_3,24,arvalis_3_1,2
93c9d721e,rres_1,33,rres_1_1,1
93d056da6,rres_1,48,rres_1_2,2
93d67b171,usask_1,29,usask_1_1,3
93de65f55,rres_1,41,rres_1_2,2
93e906638,ethz_1,60,ethz_1_3,3
93f9b571e,ethz_1,62,ethz_1_3,1
94265d02a,rres_1,62,rres_1_3,4
944c60a15,arvalis_1,53,arvalis_1_2,2
9458dee84,ethz_1,69,ethz_1_3,0
947117f47,rres_1,63,rres_1_3,3
948c989ef,rres_1,53,rres_1_2,2
94aee84d6,rres_1,56,rres_1_2,3
94b3764f6,ethz_1,80,ethz_1_4,3
94e3ee08b,rres_1,54,rres_1_2,0
94ea18562,ethz_1,66,ethz_1_3,1
94edec090,arvalis_1,20,arvalis_1_1,3
94f338c6d,ethz_1,61,ethz_1_3,3
94f80c57a,inrae_1,26,inrae_1_1,0
95027fbd4,ethz_1,63,ethz_1_3,4
950935ac1,arvalis_1,42,arvalis_1_2,0
9522e96d8,arvalis_1,47,arvalis_1_2,2
952ce366b,arvalis_3,27,arvalis_3_1,4
9546777f4,arvalis_1,43,arvalis_1_2,2
9561a71a0,arvalis_3,38,arvalis_3_1,1
956c1d252,ethz_1,75,ethz_1_3,1
958c0ad3d,ethz_1,65,ethz_1_3,0
9595d8dc6,arvalis_1,40,arvalis_1_2,3
95b0a4ff7,ethz_1,64,ethz_1_3,1
95d633618,arvalis_1,26,arvalis_1_1,0
95ee952ba,rres_1,67,rres_1_3,3
960385146,arvalis_1,22,arvalis_1_1,4
9613afcb6,arvalis_2,23,arvalis_2_1,0
9617b0de8,arvalis_3,67,arvalis_3_3,1
962ccb192,arvalis_1,34,arvalis_1_1,2
96367fda5,arvalis_2,16,arvalis_2_0,3
9637519d2,arvalis_3,38,arvalis_3_1,2
9644dd8a1,arvalis_1,31,arvalis_1_1,1
9658b9c3c,rres_1,39,rres_1_1,1
965b39ac8,arvalis_1,29,arvalis_1_1,2
966c3ebc6,arvalis_1,40,arvalis_1_2,4
967982605,arvalis_1,48,arvalis_1_2,0
967c63659,arvalis_1,81,arvalis_1_4,3
967ff723d,ethz_1,84,ethz_1_4,3
9694225d3,arvalis_3,46,arvalis_3_2,3
96b19d664,rres_1,33,rres_1_1,3
96b872ec8,ethz_1,79,ethz_1_3,2
96bf13ac5,rres_1,62,rres_1_3,3
96c9c8e23,arvalis_3,25,arvalis_3_1,3
96db737c8,ethz_1,58,ethz_1_2,0
96e14c7cd,arvalis_3,26,arvalis_3_1,0
96efbda67,arvalis_3,55,arvalis_3_2,1
96fa00d50,arvalis_1,46,arvalis_1_2,4
96fa7bbcb,arvalis_1,28,arvalis_1_1,4
97316e61d,arvalis_3,14,arvalis_3_0,2
97372d371,arvalis_3,20,arvalis_3_1,0
974b78929,inrae_1,13,inrae_1_0,4
975c97e30,arvalis_1,39,arvalis_1_1,0
9764d9f54,inrae_1,15,inrae_1_0,3
976746c7d,arvalis_1,44,arvalis_1_2,4
976d1eb84,arvalis_3,28,arvalis_3_1,0
97788b3ae,arvalis_2,14,arvalis_2_0,0
9780d64f5,ethz_1,50,ethz_1_2,1
97851b9c6,arvalis_1,44,arvalis_1_2,3
9785e4e53,ethz_1,66,ethz_1_3,1
9790095bb,arvalis_1,75,arvalis_1_3,3
97b19f207,ethz_1,74,ethz_1_3,2
97ba6330a,arvalis_3,15,arvalis_3_0,3
97f0e1800,arvalis_1,36,arvalis_1_1,1
980c88da5,arvalis_2,23,arvalis_2_1,2
9832f05e1,rres_1,64,rres_1_3,4
9858d67dc,arvalis_1,34,arvalis_1_1,0
988a60e6e,rres_1,60,rres_1_3,2
98ce36a93,rres_1,66,rres_1_3,4
98db75bde,arvalis_1,54,arvalis_1_2,1
990188afc,arvalis_1,25,arvalis_1_1,4
990c1777d,arvalis_2,18,arvalis_2_0,0
994ec0471,arvalis_3,26,arvalis_3_1,3
997a7cf9b,arvalis_3,13,arvalis_3_0,3
9983d297c,arvalis_1,42,arvalis_1_2,0
99886a700,rres_1,65,rres_1_3,0
9988ee066,arvalis_3,88,arvalis_3_4,1
999645d8a,arvalis_3,43,arvalis_3_2,3
999d9d27d,usask_1,28,usask_1_1,2
99d221ffe,ethz_1,81,ethz_1_4,2
99d5eb61c,arvalis_1,46,arvalis_1_2,1
99e092761,arvalis_1,47,arvalis_1_2,4
99f9c7b01,arvalis_1,30,arvalis_1_1,0
9a11f9b1d,ethz_1,53,ethz_1_2,4
9a1947520,ethz_1,66,ethz_1_3,3
9a30dd802,inrae_1,18,inrae_1_0,1
9a34996be,arvalis_1,33,arvalis_1_1,3
9a3fe7557,ethz_1,67,ethz_1_3,4
9a50eab86,ethz_1,75,ethz_1_3,3
9a591b677,ethz_1,58,ethz_1_2,3
9a87c92e7,arvalis_1,56,arvalis_1_2,1
9a9f42302,arvalis_2,20,arvalis_2_1,4
9aa0487b0,ethz_1,72,ethz_1_3,4
9aa5dec56,rres_1,40,rres_1_2,1
9ab4727a2,arvalis_1,37,arvalis_1_1,0
9ad34dab3,arvalis_1,23,arvalis_1_1,3
9adbfe503,inrae_1,16,inrae_1_0,0
9adca8ff8,arvalis_1,30,arvalis_1_1,4
9ae3752f9,arvalis_1,37,arvalis_1_1,0
9aea92dce,ethz_1,70,ethz_1_3,4
9b260d538,arvalis_1,35,arvalis_1_1,0
9b4ad2587,arvalis_1,35,arvalis_1_1,2
9b58d4c4e,ethz_1,57,ethz_1_2,0
9b783b776,inrae_1,25,inrae_1_1,0
9ba7810c6,arvalis_3,53,arvalis_3_2,4
9bbee18cc,ethz_1,71,ethz_1_3,3
9bc09acf1,rres_1,36,rres_1_1,1
9bccf7e53,arvalis_3,58,arvalis_3_2,3
9bedf6645,usask_1,33,usask_1_1,3
9c01f3217,arvalis_3,41,arvalis_3_2,4
9c0466c9f,arvalis_1,49,arvalis_1_2,2
9c05c8d56,ethz_1,65,ethz_1_3,4
9c29fd766,arvalis_1,27,arvalis_1_1,3
9c527c135,arvalis_1,52,arvalis_1_2,0
9c72bafb6,rres_1,57,rres_1_2,0
9c832432c,arvalis_3,7,arvalis_3_0,3
9cadbf983,arvalis_3,25,arvalis_3_1,0
9cb0a5504,arvalis_2,13,arvalis_2_0,3
9cd2ec689,ethz_1,63,ethz_1_3,1
9ce6888c9,arvalis_3,36,arvalis_3_1,4
9d0eb23a0,ethz_1,67,ethz_1_3,1
9d0f63de7,ethz_1,74,ethz_1_3,0
9d137bb37,usask_1,33,usask_1_1,3
9d63ad423,inrae_1,26,inrae_1_1,0
9d78cb5d0,arvalis_1,33,arvalis_1_1,2
9d8a3a164,arvalis_1,42,arvalis_1_2,3
9d8f6d301,inrae_1,12,inrae_1_0,2
9d9b579c6,ethz_1,73,ethz_1_3,3
9dcba0cab,arvalis_2,16,arvalis_2_0,4
9ddb20382,arvalis_1,59,arvalis_1_2,0
9e15ceea4,arvalis_1,61,arvalis_1_3,3
9e264ff04,arvalis_1,31,arvalis_1_1,1
9e29f753b,arvalis_3,4,arvalis_3_0,4
9e4780f8b,arvalis_2,21,arvalis_2_1,1
9e50af3ab,ethz_1,81,ethz_1_4,4
9e5f98ad5,arvalis_2,24,arvalis_2_1,4
9ea2ef32b,arvalis_3,12,arvalis_3_0,3
9eadd4800,inrae_1,15,inrae_1_0,4
9ebdbabff,arvalis_1,29,arvalis_1_1,2
9ed44dd50,arvalis_1,36,arvalis_1_1,0
9eeec6b45,arvalis_3,7,arvalis_3_0,1
9ef3c0a46,arvalis_3,35,arvalis_3_1,4
9efadd5cd,rres_1,42,rres_1_2,3
9f1723100,arvalis_3,42,arvalis_3_2,4
9f1d83913,ethz_1,79,ethz_1_3,0
9f2963463,ethz_1,58,ethz_1_2,0
9f528c76b,ethz_1,65,ethz_1_3,4
9f5a0c829,arvalis_1,54,arvalis_1_2,4
9f63a1b8f,ethz_1,62,ethz_1_3,1
9f682802c,arvalis_1,78,arvalis_1_3,1
9f8c17c70,ethz_1,34,ethz_1_1,1
9fbe82f43,ethz_1,78,ethz_1_3,3
9fd01faae,arvalis_1,39,arvalis_1_1,2
9fd1b7929,arvalis_3,16,arvalis_3_0,0
9fe944c85,ethz_1,71,ethz_1_3,2
a024116dc,rres_1,35,rres_1_1,3
a047ef30d,ethz_1,78,ethz_1_3,2
a06241eb3,arvalis_1,95,arvalis_1_4,2
a06a8b39f,arvalis_3,45,arvalis_3_2,4
a06dbb0fd,rres_1,42,rres_1_2,3
a099be857,ethz_1,69,ethz_1_3,2
a0ae5ad8e,arvalis_1,39,arvalis_1_1,2
a0b9b2399,ethz_1,74,ethz_1_3,4
a0c25ba9c,arvalis_1,55,arvalis_1_2,3
a0d6d5690,usask_1,37,usask_1_1,2
a0e06275c,ethz_1,84,ethz_1_4,0
a0f951ca5,arvalis_1,86,arvalis_1_4,1
a1092f6d4,arvalis_1,23,arvalis_1_1,4
a119a31fb,arvalis_1,95,arvalis_1_4,0
a127f3085,arvalis_3,51,arvalis_3_2,1
a1321ca95,usask_1,29,usask_1_1,2
a134e203f,arvalis_1,38,arvalis_1_1,2
a13c89a7f,arvalis_1,28,arvalis_1_1,1
a17a4335c,ethz_1,71,ethz_1_3,1
a17be4ebe,ethz_1,67,ethz_1_3,3
a18ff674f,rres_1,73,rres_1_3,1
a1da0dfe1,arvalis_1,31,arvalis_1_1,3
a1ecd6a63,ethz_1,58,ethz_1_2,0
a1fcb07dd,arvalis_3,21,arvalis_3_1,1
a20516192,ethz_1,56,ethz_1_2,3
a20b36593,arvalis_1,42,arvalis_1_2,2
a22cdd5eb,usask_1,35,usask_1_1,1
a23558330,arvalis_1,35,arvalis_1_1,3
a245ab7f9,arvalis_1,44,arvalis_1_2,2
a2895c1eb,ethz_1,72,ethz_1_3,0
a28a4ad8c,arvalis_2,22,arvalis_2_1,1
a28af8f95,ethz_1,72,ethz_1_3,3
a28d1eb6d,ethz_1,73,ethz_1_3,1
a28dcf45d,arvalis_1,39,arvalis_1_1,1
a2b9aabde,arvalis_1,43,arvalis_1_2,1
a2cc1210b,arvalis_3,61,arvalis_3_3,0
a2d3f8588,arvalis_2,25,arvalis_2_1,0
a2e7fd80f,rres_1,56,rres_1_2,2
a30ad4024,arvalis_3,43,arvalis_3_2,0
a326e7d8e,arvalis_3,19,arvalis_3_0,0
a332a2aeb,usask_1,45,usask_1_2,1
a346a6b04,ethz_1,52,ethz_1_2,3
a34a8c2cc,arvalis_1,39,arvalis_1_1,0
a36608629,ethz_1,69,ethz_1_3,0
a3695f973,arvalis_1,37,arvalis_1_1,4
a3773af88,rres_1,48,rres_1_2,3
a39887dc2,arvalis_2,26,arvalis_2_1,3
a3b44bbfc,arvalis_1,56,arvalis_1_2,3
a3bc2d2ec,inrae_1,20,inrae_1_1,4
a3bcd1d0f,arvalis_3,15,arvalis_3_0,4
a3c24fcd4,inrae_1,17,inrae_1_0,0
a3c792f9a,arvalis_3,19,arvalis_3_0,0
a3cf26f70,arvalis_1,35,arvalis_1_1,1
a3ec4d1d3,arvalis_1,28,arvalis_1_1,4
a3ed252a3,ethz_1,62,ethz_1_3,2
a3f40a01f,arvalis_1,36,arvalis_1_1,3
a4084fc8c,ethz_1,66,ethz_1_3,0
a40ab0738,arvalis_1,50,arvalis_1_2,1
a41c48f1a,ethz_1,79,ethz_1_3,4
a44424f39,arvalis_1,42,arvalis_1_2,3
a44840527,arvalis_3,14,arvalis_3_0,3
a44b0ece4,rres_1,47,rres_1_2,1
a45f016c2,arvalis_3,38,arvalis_3_1,3
a489c82f1,ethz_1,60,ethz_1_3,3
a4ac9094c,arvalis_1,51,arvalis_1_2,1
a4b64deca,arvalis_1,30,arvalis_1_1,4
a4bce62ff,ethz_1,57,ethz_1_2,4
a4be48060,ethz_1,65,ethz_1_3,0
a4c89beca,arvalis_3,30,arvalis_3_1,3
a4cc2650d,inrae_1,30,inrae_1_1,4
a4dd288c0,usask_1,32,usask_1_1,0
a4fb1f6af,arvalis_1,51,arvalis_1_2,4
a519e5a11,ethz_1,63,ethz_1_3,2
a555ed46d,arvalis_1,58,arvalis_1_2,4
a57808743,arvalis_3,37,arvalis_3_1,0
a57962536,arvalis_3,5,arvalis_3_0,2
a586f39dd,inrae_1,14,inrae_1_0,2
a5904a10b,arvalis_3,20,arvalis_3_1,4
a5a10c597,ethz_1,79,ethz_1_3,4
a5bdccb5f,arvalis_1,49,arvalis_1_2,3
a5c07f2af,arvalis_1,38,arvalis_1_1,3
a5c5d1e9f,arvalis_1,52,arvalis_1_2,4
a5c8d5f5c,arvalis_2,25,arvalis_2_1,2
a5cb30c38,arvalis_3,1,arvalis_3_0,0
a5cdd6362,ethz_1,82,ethz_1_4,2
a5dde818e,arvalis_3,4,arvalis_3_0,0
a5df11e9f,ethz_1,64,ethz_1_3,3
a61806345,arvalis_1,41,arvalis_1_2,1
a65b1b9a6,arvalis_2,19,arvalis_2_0,1
a666d9bcd,rres_1,23,rres_1_1,4
a673347b1,arvalis_2,18,arvalis_2_0,0
